"","model.1.mean","model.1.ll","model.1.ul","model.2.mean","model.2.ll","model.2.ul","age","sex"
"1",0.0226254842477424,0.0101238643065612,0.0359576771175561,0.0226125521530321,0.0102337867287918,0.0361695741363647,0,1
"2",0.021513768393852,0.00877455673867094,0.0347651065729421,0.0214584954892184,0.00886843215781472,0.0348015085976534,0,1
"3",0.0181005186321698,0.00411153851298566,0.0312784844199184,0.0180059049185151,0.00384212339774851,0.0310619187301782,0,1
"4",0.0185004036099795,0.00415380799126057,0.0323819744230309,0.0182676430413492,0.00387040086042852,0.0320656821258108,0,1
"5",0.0179882450031043,0.00328397938322004,0.0320530749205772,0.0176471120220543,0.00281225373105835,0.0316026853534672,0,1
"6",0.0186462783098914,0.00354915548204735,0.0333643685432891,0.0182732054605478,0.0031299802505794,0.0329090638102823,0,1
"7",0.0190869001201913,0.0036668967371985,0.0342468741576665,0.0187264401398967,0.00328789586036294,0.0338351891018172,0,1
"8",0.0192503669316769,0.00359443835929071,0.0345817569215862,0.0187857613933559,0.00303839757368019,0.0340162596819844,0,1
"9",0.0197981253238819,0.00432858198967112,0.0350703830261075,0.0192624908538546,0.00368227604503148,0.0344113041293233,0,1
"10",0.0204661831341082,0.00575439691363588,0.0351567896563484,0.0199928045950579,0.00523247830607885,0.0345602208608783,0,1
"11",0.0221218619484751,0.00875998457890301,0.0361929472236212,0.0219111792487157,0.00868948399919811,0.0360907819514108,0,1
