"","cprov","nprov","year","month","pop","assault","drowning_submersion_suffocation","falls","suicide","transport","total","tmean","anomaly"
"8934",40,"Segovia",2003,6,150496,0,1,2,1,0,4,22.02,2.89
"8935",40,"Segovia",2003,7,150667,0,0,0,3,0,3,22.1,0.39
"8936",40,"Segovia",2003,8,150844,0,0,1,3,4,8,24.29,2.63
"8937",40,"Segovia",2003,9,151022,0,0,0,1,6,7,18.48,0.58
"8938",40,"Segovia",2003,10,151200,0,1,0,1,0,2,10.97,-2.12
"8939",40,"Segovia",2003,11,151377,0,0,0,1,1,2,7.89,0.86
"8940",40,"Segovia",2003,12,151554,0,2,0,0,0,2,4.44,-0.2
"8941",40,"Segovia",2004,1,151732,0,1,0,2,1,4,4.82,0.91
"8942",40,"Segovia",2004,2,151887,0,0,1,1,0,2,5.18,0.64
"8943",40,"Segovia",2004,3,152041,0,1,2,0,0,3,6.15,-1.31
"8944",40,"Segovia",2004,4,152196,0,1,0,0,1,2,8.46,-1.53
"8945",40,"Segovia",2004,5,152351,0,1,0,1,1,3,11.88,-1.95
"8946",40,"Segovia",2004,6,152505,1,0,0,0,2,3,20.29,1.16
"8947",40,"Segovia",2004,7,152660,0,0,1,1,2,4,21.46,-0.25
"8948",40,"Segovia",2004,8,152918,0,0,0,2,1,3,20.92,-0.74
"8949",40,"Segovia",2004,9,153177,0,0,0,0,4,4,18.76,0.85
"8950",40,"Segovia",2004,10,153435,0,0,0,0,4,4,13.05,-0.04
"8951",40,"Segovia",2004,11,153693,0,0,0,3,4,7,5.94,-1.08
"8952",40,"Segovia",2004,12,153952,0,0,0,1,1,2,3.65,-0.99
"8953",40,"Segovia",2005,1,154210,1,3,0,2,4,10,2.65,-1.26
"8954",40,"Segovia",2005,2,154390,0,0,0,0,1,1,1.27,-3.27
"8955",40,"Segovia",2005,3,154570,0,0,0,1,1,2,7.39,-0.07
"8956",40,"Segovia",2005,4,154750,0,0,0,0,0,0,10.25,0.25
"8957",40,"Segovia",2005,5,154929,0,0,0,0,0,0,15.31,1.48
"8958",40,"Segovia",2005,6,155109,0,0,0,3,1,4,21.4,2.27
"8959",40,"Segovia",2005,7,155289,0,0,0,1,1,2,22.29,0.58
"8960",40,"Segovia",2005,8,155454,0,0,0,2,2,4,21.79,0.12
"8961",40,"Segovia",2005,9,155618,0,0,0,0,3,3,17.15,-0.75
"8962",40,"Segovia",2005,10,155783,0,2,0,2,5,9,13.14,0.05
"8963",40,"Segovia",2005,11,155948,0,0,0,1,2,3,5.78,-1.24
"8964",40,"Segovia",2005,12,156112,0,1,0,0,4,5,3.43,-1.21
"8965",40,"Segovia",2006,1,156277,0,3,0,1,1,5,2.39,-1.53
"8966",40,"Segovia",2006,2,156459,0,1,2,1,0,4,3.39,-1.15
"8967",40,"Segovia",2006,3,156641,0,0,0,1,3,4,7.92,0.46
"8968",40,"Segovia",2006,4,156822,0,0,1,1,3,5,10.78,0.79
"8969",40,"Segovia",2006,5,157004,0,0,0,0,2,2,15.85,2.01
"8970",40,"Segovia",2006,6,157186,1,3,0,0,6,10,20.31,1.18
"8971",40,"Segovia",2006,7,157368,0,1,0,1,3,5,23.7,1.98
"8972",40,"Segovia",2006,8,157663,0,0,0,0,0,0,19.82,-1.85
"8973",40,"Segovia",2006,9,157958,0,1,2,2,4,9,18.84,0.93
"8974",40,"Segovia",2006,10,158253,0,0,1,1,2,4,14.42,1.33
"8975",40,"Segovia",2006,11,158548,0,0,1,1,0,2,9.85,2.83
"8976",40,"Segovia",2006,12,158843,0,1,1,1,4,7,3.81,-0.83
"8977",40,"Segovia",2007,1,159138,0,0,1,1,1,3,4.25,0.34
"8978",40,"Segovia",2007,2,159510,0,0,1,1,1,3,6.4,1.86
"8979",40,"Segovia",2007,3,159883,0,0,0,2,2,4,6.32,-1.14
"8980",40,"Segovia",2007,4,160256,0,1,0,0,0,1,10.09,0.1
"8981",40,"Segovia",2007,5,160628,0,1,0,0,0,1,12.87,-0.96
"8982",40,"Segovia",2007,6,161000,0,0,0,1,0,1,16.66,-2.47
"8983",40,"Segovia",2007,7,161373,1,0,2,1,0,4,20.54,-1.17
"8984",40,"Segovia",2007,8,161659,0,2,1,0,0,3,19.64,-2.03
"8985",40,"Segovia",2007,9,161945,0,0,0,1,1,2,17.51,-0.4
"8986",40,"Segovia",2007,10,162232,0,0,1,3,1,5,11.86,-1.23
"8987",40,"Segovia",2007,11,162518,0,0,0,0,2,2,6.32,-0.71
"8988",40,"Segovia",2007,12,162804,0,0,1,3,0,4,3.88,-0.76
"8989",40,"Segovia",2008,1,163090,0,1,0,3,2,6,5.73,1.82
"8990",40,"Segovia",2008,2,163143,0,0,0,2,1,3,7.31,2.76
"8991",40,"Segovia",2008,3,163195,0,0,0,2,1,3,6.74,-0.72
"8992",40,"Segovia",2008,4,163248,0,0,0,1,0,1,10.13,0.13
"8993",40,"Segovia",2008,5,163301,0,2,2,0,0,4,12.46,-1.37
"8994",40,"Segovia",2008,6,163353,0,0,0,1,1,2,17.21,-1.91
"8995",40,"Segovia",2008,7,163406,0,0,1,0,0,1,20.6,-1.11
"8996",40,"Segovia",2008,8,163401,0,2,0,0,2,4,21.25,-0.41
"8997",40,"Segovia",2008,9,163395,0,0,0,2,1,3,16.24,-1.66
"8998",40,"Segovia",2008,10,163390,0,1,2,2,2,7,11.3,-1.79
"8999",40,"Segovia",2008,11,163385,0,1,1,2,1,5,4.82,-2.2
"9000",40,"Segovia",2008,12,163379,1,0,0,0,0,1,3.58,-1.06
"9001",40,"Segovia",2009,1,163374,0,1,0,1,3,5,2.59,-1.32
"9002",40,"Segovia",2009,2,163317,0,1,0,1,1,3,5.03,0.49
"9003",40,"Segovia",2009,3,163260,0,0,0,0,1,1,8.58,1.12
"9004",40,"Segovia",2009,4,163202,0,0,0,1,4,5,8.53,-1.47
"9005",40,"Segovia",2009,5,163145,0,1,0,3,0,4,15.25,1.41
"9006",40,"Segovia",2009,6,163088,0,1,2,0,0,3,19.48,0.36
"9007",40,"Segovia",2009,7,163031,0,0,0,2,0,2,21.84,0.13
"9008",40,"Segovia",2009,8,163055,0,1,0,0,0,1,23.05,1.39
"9009",40,"Segovia",2009,9,163079,0,2,2,0,1,5,17.85,-0.06
"9010",40,"Segovia",2009,10,163103,1,0,1,0,1,3,14.56,1.47
"9011",40,"Segovia",2009,11,163127,0,0,0,1,1,2,8.9,1.87
"9012",40,"Segovia",2009,12,163151,0,0,2,1,3,6,4.13,-0.51
"9013",40,"Segovia",2010,1,163175,0,1,1,0,0,2,3.13,-0.78
"9014",40,"Segovia",2010,2,163195,0,1,0,0,0,1,3.55,-0.99
"9015",40,"Segovia",2010,3,163216,0,1,0,0,1,2,6.06,-1.4
"9016",40,"Segovia",2010,4,163236,0,0,0,0,1,1,11.31,1.31
"9017",40,"Segovia",2010,5,163256,0,0,0,2,1,3,11.94,-1.89
"9018",40,"Segovia",2010,6,163277,0,0,0,0,3,3,17.32,-1.8
"9019",40,"Segovia",2010,7,163297,0,2,2,1,0,5,23.1,1.39
"9020",40,"Segovia",2010,8,163318,0,0,0,3,3,6,21.96,0.3
"9021",40,"Segovia",2010,9,163339,0,0,0,0,0,0,17.66,-0.24
"9022",40,"Segovia",2010,10,163360,0,1,0,3,2,6,11.27,-1.82
"9023",40,"Segovia",2010,11,163380,0,1,0,1,1,3,5.66,-1.36
"9024",40,"Segovia",2010,12,163401,0,1,0,0,1,2,4.12,-0.52
"9025",40,"Segovia",2011,1,163422,0,0,0,1,2,3,3.92,0.01
"9026",40,"Segovia",2011,2,163394,0,0,0,0,2,2,5.61,1.07
"9027",40,"Segovia",2011,3,163365,0,2,0,3,3,8,6.95,-0.51
"9028",40,"Segovia",2011,4,163337,0,0,0,1,0,1,13.23,3.23
"9029",40,"Segovia",2011,5,163309,1,3,0,0,0,4,15.96,2.13
"9030",40,"Segovia",2011,6,163280,0,0,0,1,1,2,18.55,-0.58
"9031",40,"Segovia",2011,7,163252,0,0,0,1,2,3,19.91,-1.81
"9032",40,"Segovia",2011,8,163199,1,1,0,0,0,2,21.85,0.19
"9033",40,"Segovia",2011,9,163147,0,0,0,0,1,1,19.41,1.5
"9034",40,"Segovia",2011,10,163094,0,0,0,1,2,3,14.27,1.18
"9035",40,"Segovia",2011,11,163041,1,0,0,1,0,2,8.9,1.87
"9036",40,"Segovia",2011,12,162989,0,0,0,1,0,1,4.67,0.03
"9037",40,"Segovia",2012,1,162936,0,1,0,0,1,2,3.53,-0.38
"9038",40,"Segovia",2012,2,162778,0,0,0,0,3,3,1.9,-2.65
"9039",40,"Segovia",2012,3,162620,0,1,0,2,0,3,8.11,0.65
"9040",40,"Segovia",2012,4,162462,0,0,0,0,1,1,7.01,-2.99
"9041",40,"Segovia",2012,5,162304,0,0,0,0,3,3,15.09,1.26
"9042",40,"Segovia",2012,6,162146,0,0,0,0,1,1,19.63,0.5
"9043",40,"Segovia",2012,7,161988,0,0,0,0,0,0,20.98,-0.73
"9044",40,"Segovia",2012,8,161886,0,0,0,1,0,1,22.22,0.56
"9045",40,"Segovia",2012,9,161784,1,0,0,1,0,2,17.46,-0.45
"9046",40,"Segovia",2012,10,161682,0,1,0,0,0,1,12.14,-0.95
"9047",40,"Segovia",2012,11,161580,0,0,0,0,1,1,6.99,-0.04
"9048",40,"Segovia",2012,12,161478,0,0,1,1,0,2,4.89,0.26
"9049",40,"Segovia",2013,1,161376,1,0,0,0,0,1,4.31,0.39
"9050",40,"Segovia",2013,2,161180,0,1,0,0,1,2,3.29,-1.25
"9051",40,"Segovia",2013,3,160985,0,0,0,0,1,1,6.24,-1.22
"9052",40,"Segovia",2013,4,160790,0,1,0,1,1,3,8.58,-1.42
"9053",40,"Segovia",2013,5,160594,0,0,1,1,2,4,10.23,-3.6
"9054",40,"Segovia",2013,6,160398,0,1,1,1,0,3,16.19,-2.94
"9055",40,"Segovia",2013,7,160203,0,1,0,0,1,2,22.92,1.21
"9056",40,"Segovia",2013,8,160024,0,1,0,1,1,3,21.72,0.05
"9057",40,"Segovia",2013,9,159844,0,5,1,0,0,6,18.28,0.38
"9058",40,"Segovia",2013,10,159664,0,2,2,1,2,7,13.48,0.39
"9059",40,"Segovia",2013,11,159485,0,0,1,2,0,3,5.84,-1.19
"9060",40,"Segovia",2013,12,159306,0,1,0,2,1,4,4.04,-0.6
"9061",40,"Segovia",2014,1,159126,0,0,1,4,1,6,5.41,1.5
"9062",40,"Segovia",2014,2,159017,0,0,0,1,0,1,4.39,-0.15
"9063",40,"Segovia",2014,3,158908,0,0,0,2,1,3,7.99,0.52
"9064",40,"Segovia",2014,4,158799,0,1,0,2,0,3,12.58,2.58
"9065",40,"Segovia",2014,5,158690,0,1,0,2,2,5,13.53,-0.3
"9066",40,"Segovia",2014,6,158581,0,0,0,1,1,2,17.82,-1.31
"9067",40,"Segovia",2014,7,158472,0,0,0,1,1,2,20.23,-1.49
"9068",40,"Segovia",2014,8,158383,0,0,0,2,2,4,21.03,-0.64
"9069",40,"Segovia",2014,9,158295,0,2,0,1,1,4,18.52,0.62
