Id,Id2,Geography,Total:,Urban:,Urban: - Inside urbanized areas,Urban: - Inside urban clusters,Rural,Filler
0500000US22105,22105,"Tangipahoa Parish, Louisiana",100588,47207,0,47207,53381,0
0500000US22107,22107,"Tensas Parish, Louisiana",6618,0,0,0,6618,0
0500000US22109,22109,"Terrebonne Parish, Louisiana",104503,78343,78343,0,26160,0
0500000US22111,22111,"Union Parish, Louisiana",22803,3243,0,3243,19560,0
0500000US22113,22113,"Vermilion Parish, Louisiana",53807,23263,503,22760,30544,0
0500000US22115,22115,"Vernon Parish, Louisiana",52531,27832,0,27832,24699,0
0500000US22117,22117,"Washington Parish, Louisiana",43926,16530,0,16530,27396,0
0500000US22119,22119,"Webster Parish, Louisiana",41831,19570,0,19570,22261,0
0500000US22121,22121,"West Baton Rouge Parish, Louisiana",21601,13053,6665,6388,8548,0
0500000US22123,22123,"West Carroll Parish, Louisiana",12314,0,0,0,12314,0
0500000US22125,22125,"West Feliciana Parish, Louisiana",15111,0,0,0,15111,0
0500000US22127,22127,"Winn Parish, Louisiana",16894,6019,0,6019,10875,0
0500000US23001,23001,"Androscoggin County, Maine",103793,59527,50567,8960,44266,0
0500000US23003,23003,"Aroostook County, Maine",73938,16920,0,16920,57018,0
0500000US23005,23005,"Cumberland County, Maine",265612,175128,149810,25318,90484,0
0500000US23007,23007,"Franklin County, Maine",29467,5024,0,5024,24443,0
0500000US23009,23009,"Hancock County, Maine",51791,2535,0,2535,49256,0
0500000US23011,23011,"Kennebec County, Maine",117114,45287,0,45287,71827,0
0500000US23013,23013,"Knox County, Maine",39618,15087,0,15087,24531,0
0500000US23015,23015,"Lincoln County, Maine",33616,0,0,0,33616,0
0500000US23017,23017,"Oxford County, Maine",54755,9570,0,9570,45185,0
0500000US23019,23019,"Penobscot County, Maine",144919,63784,58983,4801,81135,0
0500000US23021,23021,"Piscataquis County, Maine",17235,0,0,0,17235,0
0500000US23023,23023,"Sagadahoc County, Maine",35214,14489,0,14489,20725,0
0500000US23025,23025,"Somerset County, Maine",50888,13064,0,13064,37824,0
0500000US23027,23027,"Waldo County, Maine",36280,3305,0,3305,32975,0
0500000US23029,23029,"Washington County, Maine",33941,2618,0,2618,31323,0
0500000US23031,23031,"York County, Maine",186742,86540,54592,31948,100202,0
0500000US24001,24001,"Allegany County, Maryland",74930,55540,0,55540,19390,0
0500000US24003,24003,"Anne Arundel County, Maryland",489656,462092,451691,10401,27564,0
0500000US24005,24005,"Baltimore County, Maryland",754292,707314,706532,782,46978,0
0500000US24009,24009,"Calvert County, Maryland",74563,40429,0,40429,34134,0
0500000US24011,24011,"Caroline County, Maryland",29772,6447,0,6447,23325,0
0500000US24013,24013,"Carroll County, Maryland",150897,86055,65034,21021,64842,0
0500000US24015,24015,"Cecil County, Maryland",85951,40906,28859,12047,45045,0
0500000US24017,24017,"Charles County, Maryland",120546,79874,71972,7902,40672,0
0500000US24019,24019,"Dorchester County, Maryland",30674,12550,0,12550,18124,0
0500000US24021,24021,"Frederick County, Maryland",195277,139462,119078,20384,55815,0
0500000US24023,24023,"Garrett County, Maryland",29846,5048,0,5048,24798,0
0500000US24025,24025,"Harford County, Maryland",218590,169864,169864,0,48726,0
0500000US24027,24027,"Howard County, Maryland",247842,216551,215602,949,31291,0
0500000US24029,24029,"Kent County, Maryland",19197,5002,0,5002,14195,0
0500000US24031,24031,"Montgomery County, Maryland",873341,848752,844012,4740,24589,0
0500000US24033,24033,"Prince George's County, Maryland",801515,780863,780863,0,20652,0
0500000US24035,24035,"Queen Anne's County, Maryland",40563,16135,0,16135,24428,0
0500000US24037,24037,"St. Mary's County, Maryland",86211,32597,0,32597,53614,0
0500000US24039,24039,"Somerset County, Maryland",24747,11969,0,11969,12778,0
0500000US24041,24041,"Talbot County, Maryland",33812,12503,0,12503,21309,0
0500000US24043,24043,"Washington County, Maryland",131923,90044,85342,4702,41879,0
0500000US24045,24045,"Wicomico County, Maryland",84644,57986,57986,0,26658,0
0500000US24047,24047,"Worcester County, Maryland",46543,29531,0,29531,17012,0
0500000US24510,24510,"Baltimore city, Maryland",651154,651154,651154,0,0,0
0500000US25001,25001,"Barnstable County, Massachusetts",222230,203044,199613,3431,19186,0
0500000US25003,25003,"Berkshire County, Massachusetts",134953,94539,52772,41767,40414,0
0500000US25005,25005,"Bristol County, Massachusetts",534678,480169,480169,0,54509,0
0500000US25007,25007,"Dukes County, Massachusetts",14987,5626,0,5626,9361,0
0500000US25009,25009,"Essex County, Massachusetts",723419,688898,688898,0,34521,0
0500000US25011,25011,"Franklin County, Massachusetts",71535,32227,0,32227,39308,0
0500000US25013,25013,"Hampden County, Massachusetts",456228,411843,411765,78,44385,0
0500000US25015,25015,"Hampshire County, Massachusetts",152251,110123,65786,44337,42128,0
0500000US25017,25017,"Middlesex County, Massachusetts",1465396,1416833,1408929,7904,48563,0
0500000US25019,25019,"Nantucket County, Massachusetts",9520,7551,0,7551,1969,0
0500000US25021,25021,"Norfolk County, Massachusetts",650308,628625,628625,0,21683,0
0500000US25023,25023,"Plymouth County, Massachusetts",472822,425380,425380,0,47442,0
0500000US25025,25025,"Suffolk County, Massachusetts",689807,689807,689807,0,0,0
0500000US25027,25027,"Worcester County, Massachusetts",750963,606702,583385,23317,144261,0
0500000US26001,26001,"Alcona County, Michigan",11719,163,0,163,11556,0
0500000US26003,26003,"Alger County, Michigan",9862,0,0,0,9862,0
0500000US26005,26005,"Allegan County, Michigan",105665,31514,9752,21762,74151,0
0500000US26007,26007,"Alpena County, Michigan",31314,15200,0,15200,16114,0
0500000US26009,26009,"Antrim County, Michigan",23110,0,0,0,23110,0
0500000US26011,26011,"Arenac County, Michigan",17269,0,0,0,17269,0
0500000US26013,26013,"Baraga County, Michigan",8746,0,0,0,8746,0
0500000US26015,26015,"Barry County, Michigan",56755,10842,0,10842,45913,0
0500000US26017,26017,"Bay County, Michigan",110157,78005,74048,3957,32152,0
0500000US26019,26019,"Benzie County, Michigan",15998,0,0,0,15998,0
0500000US26021,26021,"Berrien County, Michigan",162453,112782,91567,21215,49671,0
0500000US26023,26023,"Branch County, Michigan",45787,14293,0,14293,31494,0
0500000US26025,26025,"Calhoun County, Michigan",137985,96086,79029,17057,41899,0
0500000US26027,26027,"Cass County, Michigan",51104,11664,5362,6302,39440,0
0500000US26029,26029,"Charlevoix County, Michigan",26090,8036,0,8036,18054,0
0500000US26031,26031,"Cheboygan County, Michigan",26448,4968,0,4968,21480,0
0500000US26033,26033,"Chippewa County, Michigan",38543,21361,0,21361,17182,0
0500000US26035,26035,"Clare County, Michigan",31252,7077,0,7077,24175,0
0500000US26037,26037,"Clinton County, Michigan",64753,25593,17881,7712,39160,0
0500000US26039,26039,"Crawford County, Michigan",14273,4163,0,4163,10110,0
0500000US26041,26041,"Delta County, Michigan",38520,21032,0,21032,17488,0
0500000US26043,26043,"Dickinson County, Michigan",27472,20001,0,20001,7471,0
0500000US26045,26045,"Eaton County, Michigan",103655,63119,45755,17364,40536,0
0500000US26047,26047,"Emmet County, Michigan",31437,8158,0,8158,23279,0
0500000US26049,26049,"Genesee County, Michigan",436141,365213,362044,3169,70928,0
0500000US26051,26051,"Gladwin County, Michigan",26023,2714,0,2714,23309,0
0500000US26053,26053,"Gogebic County, Michigan",17370,6217,0,6217,11153,0
0500000US26055,26055,"Grand Traverse County, Michigan",77654,38610,0,38610,39044,0
0500000US26057,26057,"Gratiot County, Michigan",42285,19292,0,19292,22993,0
0500000US26059,26059,"Hillsdale County, Michigan",46527,11225,0,11225,35302,0
0500000US26061,26061,"Houghton County, Michigan",36016,20107,0,20107,15909,0
0500000US26063,26063,"Huron County, Michigan",36079,3995,0,3995,32084,0
0500000US26065,26065,"Ingham County, Michigan",279320,242421,236255,6166,36899,0
0500000US26067,26067,"Ionia County, Michigan",61518,26483,0,26483,35035,0
0500000US26069,26069,"Iosco County, Michigan",27339,11477,0,11477,15862,0
0500000US26071,26071,"Iron County, Michigan",13138,3914,0,3914,9224,0
0500000US26073,26073,"Isabella County, Michigan",63351,31353,0,31353,31998,0
0500000US26075,26075,"Jackson County, Michigan",158422,92953,88050,4903,65469,0
0500000US26077,26077,"Kalamazoo County, Michigan",238603,191627,188067,3560,46976,0
0500000US26079,26079,"Kalkaska County, Michigan",16571,2777,0,2777,13794,0
0500000US26081,26081,"Kent County, Michigan",574335,488915,479742,9173,85420,0
0500000US26083,26083,"Keweenaw County, Michigan",2301,0,0,0,2301,0
0500000US26085,26085,"Lake County, Michigan",11333,0,0,0,11333,0
0500000US26087,26087,"Lapeer County, Michigan",87904,20884,0,20884,67020,0
0500000US26089,26089,"Leelanau County, Michigan",21119,1116,0,1116,20003,0
0500000US26091,26091,"Lenawee County, Michigan",98890,45355,0,45355,53535,0
0500000US26093,26093,"Livingston County, Michigan",156951,95912,91647,4265,61039,0
0500000US26095,26095,"Luce County, Michigan",7024,3219,0,3219,3805,0
0500000US26097,26097,"Mackinac County, Michigan",11943,2801,0,2801,9142,0
0500000US26099,26099,"Macomb County, Michigan",788149,762792,757689,5103,25357,0
0500000US26101,26101,"Manistee County, Michigan",24527,9970,0,9970,14557,0
0500000US26103,26103,"Marquette County, Michigan",64634,37522,0,37522,27112,0
0500000US26105,26105,"Mason County, Michigan",28274,9758,0,9758,18516,0
0500000US26107,26107,"Mecosta County, Michigan",40553,11937,0,11937,28616,0
0500000US26109,26109,"Menominee County, Michigan",25326,9167,0,9167,16159,0
0500000US26111,26111,"Midland County, Michigan",82874,45430,0,45430,37444,0
0500000US26113,26113,"Missaukee County, Michigan",14478,0,0,0,14478,0
0500000US26115,26115,"Monroe County, Michigan",145945,91911,82446,9465,54034,0
0500000US26117,26117,"Montcalm County, Michigan",61266,10572,0,10572,50694,0
0500000US26119,26119,"Montmorency County, Michigan",10315,0,0,0,10315,0
0500000US26121,26121,"Muskegon County, Michigan",170200,125974,118238,7736,44226,0
0500000US26123,26123,"Newaygo County, Michigan",47874,8251,0,8251,39623,0
0500000US26125,26125,"Oakland County, Michigan",1194156,1132900,1123045,9855,61256,0
0500000US26127,26127,"Oceana County, Michigan",26873,0,0,0,26873,0
0500000US26129,26129,"Ogemaw County, Michigan",21645,0,0,0,21645,0
0500000US26131,26131,"Ontonagon County, Michigan",7818,0,0,0,7818,0
0500000US26133,26133,"Osceola County, Michigan",23197,2575,0,2575,20622,0
0500000US26135,26135,"Oscoda County, Michigan",9418,0,0,0,9418,0
0500000US26137,26137,"Otsego County, Michigan",23301,7769,0,7769,15532,0
0500000US26139,26139,"Ottawa County, Michigan",238314,181452,177872,3580,56862,0
0500000US26141,26141,"Presque Isle County, Michigan",14411,3080,0,3080,11331,0
0500000US26143,26143,"Roscommon County, Michigan",25469,11280,0,11280,14189,0
0500000US26145,26145,"Saginaw County, Michigan",210039,145875,141208,4667,64164,0
0500000US26147,26147,"St. Clair County, Michigan",164235,102137,102137,0,62098,0
0500000US26149,26149,"St. Joseph County, Michigan",62422,27411,0,27411,35011,0
0500000US26151,26151,"Sanilac County, Michigan",44547,5999,3099,2900,38548,0
0500000US26153,26153,"Schoolcraft County, Michigan",8903,3719,0,3719,5184,0
0500000US26155,26155,"Shiawassee County, Michigan",71687,32917,172,32745,38770,0
0500000US26157,26157,"Tuscola County, Michigan",58266,11560,0,11560,46706,0
0500000US26159,26159,"Van Buren County, Michigan",76263,20801,0,20801,55462,0
0500000US26161,26161,"Washtenaw County, Michigan",322895,266189,256713,9476,56706,0
0500000US26163,26163,"Wayne County, Michigan",2061162,2046762,2046633,129,14400,0
0500000US26165,26165,"Wexford County, Michigan",30484,11110,0,11110,19374,0
0500000US27001,27001,"Aitkin County, Minnesota",15301,0,0,0,15301,0
0500000US27003,27003,"Anoka County, Minnesota",298084,255134,252218,2916,42950,0
0500000US27005,27005,"Becker County, Minnesota",30000,7315,0,7315,22685,0
0500000US27007,27007,"Beltrami County, Minnesota",39650,12321,0,12321,27329,0
0500000US27009,27009,"Benton County, Minnesota",34226,20271,20271,0,13955,0
0500000US27011,27011,"Big Stone County, Minnesota",5820,0,0,0,5820,0
0500000US27013,27013,"Blue Earth County, Minnesota",55941,35272,0,35272,20669,0
0500000US27015,27015,"Brown County, Minnesota",26911,16916,0,16916,9995,0
0500000US27017,27017,"Carlton County, Minnesota",31671,11582,0,11582,20089,0
0500000US27019,27019,"Carver County, Minnesota",70205,54294,41671,12623,15911,0
0500000US27021,27021,"Cass County, Minnesota",27150,0,0,0,27150,0
0500000US27023,27023,"Chippewa County, Minnesota",13088,6305,0,6305,6783,0
0500000US27025,27025,"Chisago County, Minnesota",41101,14788,0,14788,26313,0
0500000US27027,27027,"Clay County, Minnesota",51229,35900,35900,0,15329,0
0500000US27029,27029,"Clearwater County, Minnesota",8423,0,0,0,8423,0
0500000US27031,27031,"Cook County, Minnesota",5168,0,0,0,5168,0
0500000US27033,27033,"Cottonwood County, Minnesota",12167,4158,0,4158,8009,0
0500000US27035,27035,"Crow Wing County, Minnesota",55099,20661,0,20661,34438,0
0500000US27037,27037,"Dakota County, Minnesota",355904,334466,315904,18562,21438,0
0500000US27039,27039,"Dodge County, Minnesota",17731,5481,0,5481,12250,0
0500000US27041,27041,"Douglas County, Minnesota",32821,13883,0,13883,18938,0
0500000US27043,27043,"Faribault County, Minnesota",16181,3453,0,3453,12728,0
0500000US27045,27045,"Fillmore County, Minnesota",21122,0,0,0,21122,0
0500000US27047,27047,"Freeborn County, Minnesota",32584,18162,0,18162,14422,0
0500000US27049,27049,"Goodhue County, Minnesota",44127,21660,0,21660,22467,0
0500000US27051,27051,"Grant County, Minnesota",6289,0,0,0,6289,0
0500000US27053,27053,"Hennepin County, Minnesota",1116200,1090317,1086347,3970,25883,0
0500000US27055,27055,"Houston County, Minnesota",19718,8576,5736,2840,11142,0
0500000US27057,27057,"Hubbard County, Minnesota",18376,3175,0,3175,15201,0
0500000US27059,27059,"Isanti County, Minnesota",31287,8297,0,8297,22990,0
0500000US27061,27061,"Itasca County, Minnesota",43992,8525,0,8525,35467,0
0500000US27063,27063,"Jackson County, Minnesota",11268,3298,0,3298,7970,0
0500000US27065,27065,"Kanabec County, Minnesota",14996,3049,0,3049,11947,0
0500000US27067,27067,"Kandiyohi County, Minnesota",41203,22213,0,22213,18990,0
0500000US27069,27069,"Kittson County, Minnesota",5285,0,0,0,5285,0
0500000US27071,27071,"Koochiching County, Minnesota",14355,7707,0,7707,6648,0
0500000US27073,27073,"Lac qui Parle County, Minnesota",8067,0,0,0,8067,0
0500000US27075,27075,"Lake County, Minnesota",11058,3468,0,3468,7590,0
0500000US27077,27077,"Lake of the Woods County, Minnesota",4522,0,0,0,4522,0
0500000US27079,27079,"Le Sueur County, Minnesota",25426,9117,0,9117,16309,0
0500000US27081,27081,"Lincoln County, Minnesota",6429,0,0,0,6429,0
0500000US27083,27083,"Lyon County, Minnesota",25425,12650,0,12650,12775,0
0500000US27085,27085,"McLeod County, Minnesota",34898,18579,0,18579,16319,0
0500000US27087,27087,"Mahnomen County, Minnesota",5190,0,0,0,5190,0
0500000US27089,27089,"Marshall County, Minnesota",10155,0,0,0,10155,0
0500000US27091,27091,"Martin County, Minnesota",21802,10221,0,10221,11581,0
0500000US27093,27093,"Meeker County, Minnesota",22644,6487,0,6487,16157,0
0500000US27095,27095,"Mille Lacs County, Minnesota",22330,3967,0,3967,18363,0
0500000US27097,27097,"Morrison County, Minnesota",31712,9149,0,9149,22563,0
0500000US27099,27099,"Mower County, Minnesota",38603,23682,0,23682,14921,0
0500000US27101,27101,"Murray County, Minnesota",9165,0,0,0,9165,0
0500000US27103,27103,"Nicollet County, Minnesota",29771,21434,0,21434,8337,0
0500000US27105,27105,"Nobles County, Minnesota",20832,11095,0,11095,9737,0
0500000US27107,27107,"Norman County, Minnesota",7442,0,0,0,7442,0
0500000US27109,27109,"Olmsted County, Minnesota",124277,100158,91271,8887,24119,0
0500000US27111,27111,"Otter Tail County, Minnesota",57159,13110,0,13110,44049,0
0500000US27113,27113,"Pennington County, Minnesota",13584,9176,0,9176,4408,0
0500000US27115,27115,"Pine County, Minnesota",26530,2993,0,2993,23537,0
0500000US27117,27117,"Pipestone County, Minnesota",9895,4112,0,4112,5783,0
0500000US27119,27119,"Polk County, Minnesota",31369,15393,7344,8049,15976,0
0500000US27121,27121,"Pope County, Minnesota",11236,0,0,0,11236,0
0500000US27123,27123,"Ramsey County, Minnesota",511035,510304,510304,0,731,0
0500000US27125,27125,"Red Lake County, Minnesota",4299,0,0,0,4299,0
0500000US27127,27127,"Redwood County, Minnesota",16815,5229,0,5229,11586,0
0500000US27129,27129,"Renville County, Minnesota",17154,0,0,0,17154,0
0500000US27131,27131,"Rice County, Minnesota",56665,38968,0,38968,17697,0
0500000US27133,27133,"Rock County, Minnesota",9721,4491,0,4491,5230,0
0500000US27135,27135,"Roseau County, Minnesota",16338,2697,0,2697,13641,0
0500000US27137,27137,"St. Louis County, Minnesota",200528,127386,91601,35785,73142,0
0500000US27139,27139,"Scott County, Minnesota",89498,65207,54776,10431,24291,0
0500000US27141,27141,"Sherburne County, Minnesota",64417,28646,6043,22603,35771,0
0500000US27143,27143,"Sibley County, Minnesota",15356,0,0,0,15356,0
0500000US27145,27145,"Stearns County, Minnesota",133166,75278,65025,10253,57888,0
0500000US27147,27147,"Steele County, Minnesota",33680,22245,0,22245,11435,0
0500000US27149,27149,"Stevens County, Minnesota",10053,4863,0,4863,5190,0
0500000US27151,27151,"Swift County, Minnesota",11956,6268,0,6268,5688,0
0500000US27153,27153,"Todd County, Minnesota",24426,5272,0,5272,19154,0
0500000US27155,27155,"Traverse County, Minnesota",4134,0,0,0,4134,0
0500000US27157,27157,"Wabasha County, Minnesota",21610,7563,0,7563,14047,0
0500000US27159,27159,"Wadena County, Minnesota",13713,4543,0,4543,9170,0
0500000US27161,27161,"Waseca County, Minnesota",19526,9803,0,9803,9723,0
0500000US27163,27163,"Washington County, Minnesota",201130,164726,127339,37387,36404,0
0500000US27165,27165,"Watonwan County, Minnesota",11876,4657,0,4657,7219,0
0500000US27167,27167,"Wilkin County, Minnesota",7138,3526,0,3526,3612,0
0500000US27169,27169,"Winona County, Minnesota",49985,32300,0,32300,17685,0
0500000US27171,27171,"Wright County, Minnesota",89986,42096,0,42096,47890,0
0500000US27173,27173,"Yellow Medicine County, Minnesota",11080,2021,0,2021,9059,0
0500000US28001,28001,"Adams County, Mississippi",34340,23594,0,23594,10746,0
0500000US28003,28003,"Alcorn County, Mississippi",34558,11777,0,11777,22781,0
0500000US28005,28005,"Amite County, Mississippi",13599,0,0,0,13599,0
0500000US28007,28007,"Attala County, Mississippi",19661,7000,0,7000,12661,0
0500000US28009,28009,"Benton County, Mississippi",8026,0,0,0,8026,0
0500000US28011,28011,"Bolivar County, Mississippi",40633,23420,0,23420,17213,0
0500000US28013,28013,"Calhoun County, Mississippi",15069,2681,0,2681,12388,0
0500000US28015,28015,"Carroll County, Mississippi",10769,0,0,0,10769,0
0500000US28017,28017,"Chickasaw County, Mississippi",19440,3114,0,3114,16326,0
0500000US28019,28019,"Choctaw County, Mississippi",9758,0,0,0,9758,0
0500000US28021,28021,"Claiborne County, Mississippi",11831,2998,0,2998,8833,0
0500000US28023,28023,"Clarke County, Mississippi",17955,0,0,0,17955,0
0500000US28025,28025,"Clay County, Mississippi",21979,9594,0,9594,12385,0
0500000US28027,28027,"Coahoma County, Mississippi",30622,20721,0,20721,9901,0
0500000US28029,28029,"Copiah County, Mississippi",28757,11685,0,11685,17072,0
0500000US28031,28031,"Covington County, Mississippi",19407,0,0,0,19407,0
0500000US28033,28033,"DeSoto County, Mississippi",107199,72567,65882,6685,34632,0
